test,stat,pvalue,df,runtime_ms,converged_full,converged_null,error_type,failed,reject,scenario,scenario_slug,hypothesis_id,n,effect_size,rep,seed,alpha,null_spec,null_df,notes,is_null
wald,8.711612337990594,0.003161894323109197,1,0.12350000179139897,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,29,1222494789190679234,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,9.105721757981385,0.0025481115157124624,1,0.08720000187167898,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,29,1222494789190679234,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,9.32502296157486,0.002260454878973069,1,0.048499998229090124,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,29,1222494789190679234,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,5.52116925453898,0.0187876971214216,1,0.12479999713832512,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,29,1222494789190679234,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,14.749757850858295,0.0001227632915547666,1,0.12000000424450263,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,30,3313686492591536926,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,15.95246354368769,6.495319110913814e-05,1,0.08499999967170879,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,30,3313686492591536926,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,16.598401131648103,4.6189944605561306e-05,1,0.050300004659220576,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,30,3313686492591536926,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,8.457218443399231,0.0036359748496924372,1,0.12399999832268804,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,30,3313686492591536926,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.6579340522312278,0.19788249497147098,1,0.13269999908516183,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,31,6180727423907003687,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,1.6719740007750161,0.19599434183745457,1,0.1005000012810342,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,31,6180727423907003687,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,1.678542864682072,0.19511818407273762,1,0.05499999679159373,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,31,6180727423907003687,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.369509095486685,0.24189624578830543,1,0.13210000179242343,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,31,6180727423907003687,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,5.401717306399661,0.020116947915367833,1,0.12289999722270295,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,32,3922776357010060590,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,5.549525777525632,0.018485694672337814,1,0.08620000153314322,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,32,3922776357010060590,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,5.615633928539808,0.017800940718499046,1,0.04939999780617654,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,32,3922776357010060590,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,3.8046486936664587,0.051110496512425344,1,0.12119999882997945,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,32,3922776357010060590,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,5.601584205388275,0.017944244469960235,1,0.12459999561542645,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,33,4856718501625069888,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,5.735743028405233,0.01662303387558309,1,0.08369999704882503,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,33,4856718501625069888,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,5.80533231602675,0.015977648000712035,1,0.04900000203633681,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,33,4856718501625069888,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,3.884009625145687,0.04874800548307053,1,0.12109999806853011,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,33,4856718501625069888,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.20437155971420784,0.6512151489983518,1,0.12369999603834003,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,34,5784297722892791958,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.20458028133244874,0.6510489015273846,1,0.0836000035633333,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,34,5784297722892791958,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.2045435859578788,0.651078122113429,1,0.05289999535307288,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,34,5784297722892791958,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.19215774390755694,0.6611267810471367,1,0.12150000111432746,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,34,5784297722892791958,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,5.5966366390222175,0.01799499153840558,1,0.12460000289138407,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,35,3509865479329020184,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,5.741580738164776,0.016567875321482673,1,0.0822000001790002,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,35,3509865479329020184,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,5.830313060499918,0.015752320032303865,1,0.04780000017490238,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,35,3509865479329020184,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,4.013179974476299,0.04514592522857308,1,0.11999999696854502,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,35,3509865479329020184,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,10.530803322809216,0.0011740117019183175,1,0.11980000272160396,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,36,3176740041494973600,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,11.119343920639219,0.0008543200123727465,1,0.08320000051753595,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,36,3176740041494973600,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,11.470355057465582,0.0007071516901100892,1,0.06739999662386253,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,36,3176740041494973600,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,6.395781256535472,0.01143918768367604,1,0.11800000356743112,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,36,3176740041494973600,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,14.766417380645127,0.00012168339737991326,1,0.13890000263927504,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,37,7108640792314152581,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,15.789355148656771,7.079972196736206e-05,1,0.08900000102585182,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,37,7108640792314152581,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,16.564754529556865,4.701674422804047e-05,1,0.04919999628327787,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,37,7108640792314152581,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,8.376094233275653,0.0038018858398193647,1,0.12229999992996454,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,37,7108640792314152581,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,16.565565002954262,4.699665458223426e-05,1,0.13490000128513202,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,38,8690400421199317257,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,18.11769093588077,2.0766308539764383e-05,1,0.09059999865712598,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,38,8690400421199317257,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,18.892795616832757,1.382738836592493e-05,1,0.0501000031363219,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,38,8690400421199317257,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,8.860719560646544,0.0029137269242526715,1,0.12620000052265823,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,38,8690400421199317257,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,18.54036519129067,1.6634392132259522e-05,1,0.12140000035287812,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,39,4035115265172014035,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,20.472106241538047,6.050664207819021e-06,1,0.08550000347895548,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,39,4035115265172014035,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,21.39797820508295,3.7316448286334154e-06,1,0.04939999780617654,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,39,4035115265172014035,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,10.05653437209118,0.0015180852894021064,1,0.11760000052163377,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,39,4035115265172014035,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,8.476941328482912,0.003596763400414062,1,0.12119999882997945,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,40,8396876815769619083,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,8.873304697122215,0.0028937083552092926,1,0.08330000127898529,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,40,8396876815769619083,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,9.213076572655439,0.0024029253528117986,1,0.049700000090524554,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,40,8396876815769619083,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,5.403911550820985,0.02009167363325911,1,0.12209999840706587,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,40,8396876815769619083,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,4.461244856434758,0.03467222085786503,1,0.12089999654563144,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,41,1885847048987083767,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,4.5601122589080525,0.03272492834953632,1,0.08469999738736078,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,41,1885847048987083767,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,4.580382947418627,0.0323399866291029,1,0.04919999628327787,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,41,1885847048987083767,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,3.2275838712946494,0.07240744333899098,1,0.1205000007757917,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,41,1885847048987083767,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.6336177937798406,0.10462307698372565,1,0.12560000322991982,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,42,4613390742804803579,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,2.6649452443618618,0.10258135511128572,1,0.08150000212481245,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,42,4613390742804803579,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,2.6799679645873766,0.10161777250960816,1,0.04669999907491729,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,42,4613390742804803579,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.0761967934890575,0.14961254552252323,1,0.1264000020455569,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,42,4613390742804803579,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,22.44249303640593,2.1653011329656105e-06,1,0.11920000542886555,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,43,3284185635130365543,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,25.985278073910443,3.4403084698760134e-07,1,0.08399999933317304,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,43,3284185635130365543,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,28.02038478428048,1.200442207449427e-07,1,0.04839999746764079,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,43,3284185635130365543,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,10.97943258345666,0.0009212863332791138,1,0.11680000170599669,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,43,3284185635130365543,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,3.608122223922268,0.05749800684416761,1,0.11829999857582152,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,44,8677926231873840879,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,3.6761503863178424,0.05519615151246153,1,0.08449999586446211,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,44,8677926231873840879,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,3.7075190555082145,0.054167848390785825,1,0.049500005843583494,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,44,8677926231873840879,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.8092320493011087,0.09372323161309852,1,0.1201999984914437,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,44,8677926231873840879,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,3.196360084248763,0.07380235708667568,1,0.12070000229869038,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,45,2418782481649759285,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,3.248764221711886,0.0714773288352225,1,0.08299999899463728,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,45,2418782481649759285,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,3.2792505103452925,0.07016096231332498,1,0.04829999670619145,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,45,2418782481649759285,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.4893662968989427,0.11461786653538535,1,0.12250000145286322,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,45,2418782481649759285,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.1025201510925648,0.29371370100722494,1,0.13010000111535192,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,46,6613690821058054900,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,1.108214876814019,0.2924703241042328,1,0.11069999891333282,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,46,6613690821058054900,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,1.1101460897662605,0.2920501940710018,1,0.057600002037361264,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,46,6613690821058054900,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.9431894523762319,0.3314589437112662,1,0.14340000052470714,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,46,6613690821058054900,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,5.085485687739333,0.024126917997823887,1,0.12340000102994964,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,47,3963732828064158443,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,5.210845114771292,0.02244642130477088,1,0.08399999933317304,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,47,3963732828064158443,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,5.270698933774838,0.02168730333173583,1,0.052600000344682485,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,47,3963732828064158443,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,3.6878743151019804,0.05480942593991162,1,0.12029999925289303,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,47,3963732828064158443,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,3.0289743570597163,0.08178970300575918,1,0.12440000136848539,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,48,7765416004556781425,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,3.0786683383798765,0.07932545027184354,1,0.08299999899463728,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,48,7765416004556781425,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,3.095866345379875,0.07849136181980819,1,0.048000001697801054,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,48,7765416004556781425,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.3753588801817482,0.12326326792664234,1,0.11979999544564635,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,48,7765416004556781425,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,19.815699151788763,8.52793631575251e-06,1,0.1379000023007393,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,49,1172074592084755690,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,22.424660737136424,2.185497832166343e-06,1,0.08410000009462237,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,49,1172074592084755690,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,24.079604503232588,9.243415491828789e-07,1,0.04870000702794641,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,49,1172074592084755690,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,9.888482346044844,0.0016631648284760464,1,0.1281000004382804,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,49,1172074592084755690,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,10.783917032473168,0.001023857883350807,1,0.12939999578520656,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,50,8526453348970124919,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,11.318053164606736,0.0007675714725251547,1,0.091200003225822,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,50,8526453348970124919,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,11.615147712013368,0.0006541684252953521,1,0.053300005674827844,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,50,8526453348970124919,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,6.865160762765305,0.008789234057798747,1,0.130899999930989,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,or,200,0.4,50,8526453348970124919,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.942145398586234,0.08629604459954758,1,0.12599999899975955,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,51,8592954210918149167,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,2.9839354468286277,0.08409456821772919,1,0.08340000204043463,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,51,8592954210918149167,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,3.0089954492601123,0.0828035926611872,1,0.07139999797800556,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,200,0.4,51,8592954210918149167,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
